time,vsched,vroll
91.8,0,0
91.9,0,0
92,0,0
92.1,0,0
92.2,0,0
92.3,0,0
92.4,0,0
92.5,0,0
92.6,0,0
92.7,0,0
92.8,0,0
92.9,0,0
93,0,0
93.1,0,0
93.2,0,0
93.3,0,0
93.4,0,0
93.5,0,0
93.6,0,0
93.7,0,0
93.8,0,0
93.9,0,0
94,0,0
94.1,0,0
94.2,0,0
94.3,0,0
94.4,0,0
94.5,0,0
94.6,0,0
94.7,0,0
94.8,0,0
94.9,0,0
95,0,0
95.1,0,0
95.2,0,0
95.3,0,0
95.4,0,0
95.5,0,0
95.6,0,0
95.7,0,0
95.8,0,0
95.9,0,0
96,0,0
96.1,0,0
96.2,0,0
96.3,0,0
96.4,0,0
96.5,0,0
96.6,0,0
96.7,0,0
96.8,0,0
96.9,0,0
97,0,0
97.1,0,0
97.2,0,0
97.3,0,0
97.4,0,0
97.5,0,0
97.6,0,0
97.7,0,0.009582345
97.8,0,0.00853912
97.9,0,0.007290851
98,0,0.006361411
98.1,0,0.005642369
98.2,0,0
98.3,0,0
98.4,0,0
98.5,0,0
98.6,0,0
98.7,0,0
98.8,0,0
98.9,0,0
99,0,0
99.1,0,0
99.2,0,0
99.3,0,0
99.4,0,0
99.5,0,0
99.6,0,0
99.7,0,0
99.8,0,0
99.9,0,0
100,0,0
100.1,0,0
100.2,0,0
100.3,0,0
100.4,0,0
100.5,0,0
100.6,0,0
100.7,0,0
100.8,0,0
100.9,0,0
101,0,0
101.1,0,0
101.2,0,0
101.3,0,0
101.4,0,0
101.5,0,0
101.6,0,0
101.7,0,0
101.8,0,0
101.9,0,0
102,0,0
102.1,0,0
102.2,0,0
102.3,0,0
102.4,0,0
102.5,0,0
102.6,0,0
102.7,0,0
102.8,0,0
102.9,0,0
103,0,0
103.1,0,0
103.2,0,0
103.3,0,0
103.4,0,0
103.5,0,0
103.6,0,0
103.7,0,0
103.8,0,0
103.9,0,0
104,0,0
104.1,0,0
104.2,0,0
104.3,0,0
104.4,0,0
104.5,0,0
104.6,0,0
104.7,0,0
104.8,0,0
104.9,0,0
105,0,0
105.1,0,0
105.2,0,0
105.3,0,0
105.4,0,0
105.5,0,0
105.6,0,0
105.7,0,0
105.8,0,0
105.9,0,0
106,0,0
106.1,0,0
106.2,0,0
106.3,0,0
106.4,0,0
106.5,0,0
106.6,0,0
106.7,0,0
106.8,0,0
106.9,0,0
107,0,0
107.1,0,0.004845172
107.2,0,0.004519013
107.3,0,0.004144071
107.4,0,0.003826608
107.5,0,0.003554342
107.6,0,0
107.7,0,0
107.8,0,0
107.9,0,0
108,0,0
108.1,0,0
108.2,0,0
108.3,0,0
108.4,0,0
108.5,0,0
108.6,0,0
108.7,0,0
108.8,0,0
108.9,0,0
109,0,0
109.1,0,0
109.2,0,0
109.3,0,0
109.4,0,0
109.5,0,0
109.6,0,0
109.7,0,0
109.8,0,0
109.9,0,0
110,0,0
110.1,0,0
110.2,0,0
110.3,0,0
110.4,0,0
110.5,0,0
110.6,0,0
110.7,0,0
110.8,0,0
110.9,0,0
111,0,0
111.1,0,0
111.2,0,0
111.3,0,0
111.4,0,0
111.5,0,0
111.6,0,0
111.7,0,0
111.8,0,0
111.9,0,0
112,0,0
112.1,0,0
112.2,0,0
112.3,0,0
112.4,0,0
112.5,0,0
112.6,0,0
112.7,0,0
112.8,0,0
112.9,0,0
113,0,0
113.1,0,0
113.2,0,0
113.3,0,0
113.4,0,0
113.5,0,0
113.6,0,0
113.7,0,0
113.8,0,0
113.9,0,0
114,0,0
114.1,0,0
114.2,0,0
114.3,0,0
114.4,0,0
114.5,0,0
114.6,0,0
114.7,0,0
114.8,0,0.003231979
114.9,0,0.003054525
115,0,0.002878544
115.1,0,0.00272174
115.2,0,0.002581141
115.3,0,0
115.4,0,0
115.5,0,0
115.6,0,0
115.7,0,0
115.8,0,0
115.9,0,0
116,0,0
116.1,0,0
116.2,0,0
116.3,0,0
116.4,0,0
116.5,0,0
116.6,0,0
116.7,0,0
116.8,0,0
116.9,0,0
117,0,0
117.1,0,0
117.2,0,0
117.3,0,0
117.4,0,0
117.5,0,0
117.6,0,0
117.7,0,0
117.8,0,0
117.9,0,0
118,0,0
118.1,0,0
118.2,0,0
118.3,0,0
118.4,0,0
118.5,0,0
118.6,0,0
118.7,0,0
118.8,0,0
118.9,0,0
119,0,0
119.1,0,0
119.2,0,0
119.3,0,0
119.4,0,0
119.5,0,0
119.6,0,0
119.7,0,0
119.8,0,0
119.9,0,0
120,0,0
120.1,0,0
120.2,0,0
120.3,0,0
120.4,0,0
120.5,0,0
120.6,0,0
120.7,0,0
120.8,0,0
120.9,0,0
121,0,0
121.1,0,0
121.2,0,0
121.3,0,0
121.4,0,0
121.5,0,0
121.6,0,0
121.7,0,0
121.8,0,0
121.9,0,0
122,0,0
122.1,0,0
122.2,0,0
122.3,0,0
122.4,0,0
122.5,0,0
122.6,0,0
122.7,0,0
122.8,0,0
122.9,0,0
123,0,0
123.1,0,0
123.2,0,0
123.3,0,0
123.4,0,0
123.5,0,0
123.6,0,0
123.7,0,0
123.8,0,0
123.9,0,0
124,0,0
124.1,0,0
124.2,0,0
124.3,0,0
124.4,0,0
124.5,0,0
124.6,0,0
124.7,0,0
124.8,0,0
124.9,0,0
125,0,0
125.1,0,0
125.2,0,0
125.3,0,0
125.4,0,0
125.5,0,0
125.6,0,0
125.7,0,0
125.8,0,0
125.9,0,0
126,0,0
126.1,0.01960001,0
126.2,0.039600015,0
126.3,0.059600019,0
126.4,0.0796,0
126.5,0.099600005,0
126.6,0.11960001,0
126.7,0.139600015,0
126.8,0.159600019,0.002448094
126.9,0.1796,0.002350451
127,0.199600005,0.002277611
127.1,0.366600084,0.002275626
127.2,0.536600125,0.019112683
127.3,0.706600165,0.052770861
127.4,0.876600003,0.106645554
127.5,1.046600044,0.198661713
127.6,1.216600084,0.333838015
127.7,1.386600125,0.541198151
127.8,1.556600165,0.738513688
127.9,1.726600003,1.021855244
128,1.896600044,1.182640733
128.1,2.311600208,1.341196461
128.2,2.731600308,1.503789078
128.3,3.151600409,1.670582391
128.4,3.571600008,1.956514415
128.5,3.991600108,2.185112183
128.6,4.411600208,2.445620561
128.7,4.831600308,2.735262625
128.8,5.251600409,3.05718577
128.9,5.671600008,3.432744877
129,6.091600108,3.864694451
129.1,6.648800278,4.342150385
129.2,7.208800411,4.937507946
129.3,7.768800545,5.735944149
129.4,8.328800011,6.604194375
129.5,8.888800144,7.428555558
129.6,9.448800278,8.238416396
129.7,10.00880041,8.672133366
129.8,10.56880054,9.60973487
129.9,11.12880001,10.60772804
130,11.68880014,11.56195174
130.1,12.16060023,12.39103249
130.2,12.63060035,13.09874301
130.3,13.10060046,13.6955669
130.4,13.57060001,14.17114257
130.5,14.04060012,14.52591173
130.6,14.51060023,14.80155493
130.7,14.98060035,15.01244319
130.8,15.45060046,15.21308945
130.9,15.92060001,15.58293853
131,16.39060012,15.88153898
131.1,16.64500012,16.20320651
131.2,16.89500018,16.49446528
131.3,17.14500024,16.82005194
131.4,17.395,17.18500209
131.5,17.64500006,17.56514685
131.6,17.89500012,17.92759202
131.7,18.14500018,18.25004898
131.8,18.39500024,18.53973985
131.9,18.645,18.79153265
132,18.89500006,19.00938068
132.1,18.99800005,19.18914396
132.2,19.09800007,19.35116493
132.3,19.1980001,19.42715264
132.4,19.298,19.56214348
132.5,19.39800003,19.67595362
132.6,19.49800005,19.77883725
132.7,19.59800007,19.82481642
132.8,19.6980001,19.81531262
132.9,19.798,19.84931473
133,19.89800003,19.87459882
133.1,19.98820004,19.8756506
133.2,20.07820007,19.8644703
133.3,20.16820009,19.86305126
133.4,20.2582,19.8702514
133.5,20.34820002,19.88357185
133.6,20.43820004,19.92197385
133.7,20.52820007,19.95298536
133.8,20.61820009,19.99602273
133.9,20.7082,20.06636844
134,20.79820002,20.14508686
134.1,20.9960001,20.24417946
134.2,21.19600015,20.35637777
134.3,21.39600019,20.47235856
134.4,21.596,20.59881074
134.5,21.79600005,20.74515392
134.6,21.9960001,20.92051731
134.7,22.19600015,21.11211855
134.8,22.39600019,21.31913037
134.9,22.596,21.43209005
135,22.79600005,21.66338544
135.1,23.05480013,21.88172763
135.2,23.31480019,22.10029678
135.3,23.57480025,22.33621899
135.4,23.8348,22.58837662
135.5,24.09480007,22.84131758
135.6,24.35480013,23.09035405
135.7,24.61480019,23.34626731
135.8,24.87480025,23.61178566
135.9,25.1348,23.89825897
136,25.39480007,24.20857659
136.1,25.62540011,24.52837972
136.2,25.85540017,25.00710584
136.3,26.08540022,25.32512021
136.4,26.3154,25.61264042
136.5,26.54540006,25.87408588
136.6,26.77540011,26.11109403
136.7,27.00540017,26.30118228
136.8,27.23540022,26.43548495
136.9,27.4654,26.62770358
137,27.69540006,26.80615153
137.1,27.84700007,26.98079991
137.2,27.99700011,27.14697308
137.3,28.14700015,27.33120701
137.4,28.297,27.54285054
137.5,28.44700004,27.65340652
137.6,28.59700007,27.87860111
137.7,28.74700011,28.11529935
137.8,28.89700015,28.3583302
137.9,29.047,28.59792753
138,29.19700004,28.81991555
138.1,29.25880003,29.02230542
138.2,29.31880004,29.21151759
138.3,29.37880006,29.3831229
138.4,29.4388,29.53884176
138.5,29.49880002,29.67233668
138.6,29.55880003,29.78901053
138.7,29.61880004,29.95042264
138.8,29.67880006,30.04271043
138.9,29.7388,30.11491688
139,29.79880002,30.17245947
139.1,29.76079998,30.20858344
139.2,29.72079997,30.18504173
139.3,29.68079996,30.14384435
139.4,29.6408,30.10078746
139.5,29.60079999,30.05065121
139.6,29.56079998,30.00050764
139.7,29.52079997,29.95016153
139.8,29.48079996,29.89793881
139.9,29.4408,29.84305128
140,29.40079999,29.70211583
140.1,29.18439989,29.55347144
140.2,28.96439984,29.28085667
140.3,28.74439979,28.97147124
140.4,28.5244,28.66081198
140.5,28.30439994,28.34900332
140.6,28.08439989,28.04482553
140.7,27.86439984,27.75680017
140.8,27.64439979,27.50392021
140.9,27.4244,27.26186305
141,27.20439994,27.01770965
141.1,26.74919977,26.75243046
141.2,26.28919966,26.44245204
141.3,25.82919955,25.88423758
141.4,25.36919999,25.46793957
141.5,24.90919988,25.0059296
141.6,24.44919977,24.48282394
141.7,23.98919966,24.01196539
141.8,23.52919955,23.55414788
141.9,23.06919999,23.11619941
142,22.60919988,22.71153925
142.1,22.08059974,22.29729843
142.2,21.55059961,21.87209815
142.3,21.02059948,21.41496881
142.4,20.49059999,20.90364986
142.5,19.96059986,20.37201896
142.6,19.43059974,20.09479321
142.7,18.90059961,19.51691349
142.8,18.37059948,18.9382309
142.9,17.84059999,18.38880889
143,17.31059986,17.84110242
143.1,16.9079998,17.35301038
143.2,16.50799971,16.94933855
143.3,16.10799961,16.57011379
143.4,15.70799999,16.19367098
143.5,15.3079999,15.8157103
143.6,14.9079998,15.42658396
143.7,14.50799971,15.03733805
143.8,14.10799961,14.6477566
143.9,13.70799999,14.0531412
144,13.3079999,13.66958609
144.1,13.17259994,13.33296067
144.2,13.0425999,13.05452697
144.3,12.91259987,12.85542664
144.4,12.7826,12.69548604
144.5,12.65259997,12.54791416
144.6,12.52259994,12.42584357
144.7,12.3925999,12.28244341
144.8,12.26259987,12.19227625
144.9,12.1326,12.14248409
145,12.00259997,12.09587776
145.1,12.05880003,12.04516315
145.2,12.11880004,12.02157142
145.3,12.17880006,11.98294369
145.4,12.2388,11.9409825
145.5,12.29880002,11.90053186
145.6,12.35880003,11.86386736
145.7,12.41880004,11.83034355
145.8,12.47880006,11.79578749
145.9,12.5388,11.78975381
146,12.59880002,11.81499154
146.1,12.74700007,11.84771615
146.2,12.89700011,11.88287253
146.3,13.04700015,11.93281843
146.4,13.197,12.00117528
146.5,13.34700004,12.12251622
146.6,13.49700007,12.17934625
146.7,13.64700011,12.2245006
146.8,13.79700015,12.33358018
146.9,13.947,12.47627631
147,14.09700004,12.63818015
147.1,14.40380015,12.83459369
147.2,14.71380023,13.08767863
147.3,15.0238003,13.42669678
147.4,15.33380001,13.83999809
147.5,15.64380008,14.278542
147.6,15.95380015,14.72916302
147.7,16.26380023,15.24171433
147.8,16.5738003,15.52496643
147.9,16.88380001,16.12286406
148,17.19380008,16.7252726
148.1,17.48420014,17.32233685
148.2,17.77420021,17.91025115
148.3,18.06420028,18.46138016
148.4,18.35420001,18.96038528
148.5,18.64420007,19.39732469
148.6,18.93420014,19.763822
148.7,19.22420021,20.07181278
148.8,19.51420028,20.32972466
148.9,19.80420001,20.53320291
149,20.09420007,20.7057819
149.1,20.42340016,20.93822911
149.2,20.75340024,21.07569687
149.3,21.08340032,21.20681005
149.4,21.41340001,21.35621094
149.5,21.74340008,21.53890259
149.6,22.07340016,21.7685898
149.7,22.40340024,22.05013369
149.8,22.73340032,22.37324099
149.9,23.06340001,22.68885654
150,23.39340008,23.00791048
150.1,23.6058001,23.38440942
150.2,23.81580015,23.82607693
150.3,24.0258002,24.26167782
150.4,24.2358,24.46626885
150.5,24.44580005,24.82682765
150.6,24.6558001,25.14317529
150.7,24.86580015,25.42597594
150.8,25.0758002,25.65511652
150.9,25.2858,25.81318785
151,25.49580005,25.89864764
151.1,25.7058001,25.97469025
151.2,25.91580015,26.07705166
151.3,26.1258002,26.17591365
151.4,26.3358,26.26484601
151.5,26.54580005,26.34367058
151.6,26.7558001,26.4503977
151.7,26.96580015,26.64971521
151.8,27.1758002,26.80245445
151.9,27.3858,26.96816152
152,27.59580005,27.14877647
152.1,27.78620009,27.34595382
152.2,27.97620014,27.55542548
152.3,28.16620018,27.78558611
152.4,28.3562,28.01530505
152.5,28.54620005,28.24111461
152.6,28.73620009,28.45704333
152.7,28.92620014,28.67284272
152.8,29.11620018,28.88011077
152.9,29.3062,29.083733
153,29.49620005,29.18777578
153.1,29.65680008,29.39180309
153.2,29.81680012,29.58841917
153.3,29.97680016,29.77533013
153.4,30.1368,29.95072036
153.5,30.29680004,30.12055156
153.6,30.45680008,30.27935986
153.7,30.61680012,30.42305286
153.8,30.77680016,30.55441495
153.9,30.9368,30.67667467
154,31.09680004,30.79828527
154.1,31.19800005,30.91703582
154.2,31.29800007,31.09548132
154.3,31.3980001,31.21613288
154.4,31.498,31.33323378
154.5,31.59800003,31.44263548
154.6,31.69800005,31.54623168
154.7,31.79800007,31.63789231
154.8,31.8980001,31.72523114
154.9,31.998,31.80098336
155,32.09800003,31.8649147
155.1,32.20780005,31.92346271
155.2,32.31780008,31.98338462
155.3,32.42780011,32.04226207
155.4,32.5378,32.10085888
155.5,32.64780003,32.17559105
155.6,32.75780005,32.21968264
155.7,32.86780008,32.31062826
155.8,32.97780011,32.40360421
155.9,33.0878,32.50436965
156,33.19780003,32.61521114
156.1,33.3960001,32.72387099
156.2,33.59600015,32.83209891
156.3,33.79600019,32.938582
156.4,33.996,33.06021456
156.5,34.19600005,33.2072093
156.6,34.3960001,33.38506914
156.7,34.59600015,33.59682736
156.8,34.79600019,33.90953161
156.9,34.996,34.12830331
157,35.19600005,34.36253927
157.1,35.3960001,34.62726451
157.2,35.59600015,34.88330223
157.3,35.79600019,35.15135362
157.4,35.996,35.43007162
157.5,36.19600005,35.66835606
157.6,36.3960001,35.90363403
157.7,36.59600015,36.11784722
157.8,36.79600019,36.32724078
157.9,36.996,36.52477686
158,37.19600005,36.71307635
158.1,37.27840004,36.80485656
158.2,37.35840006,36.97817984
158.3,37.43840008,37.14490696
158.4,37.5184,37.29124282
158.5,37.59840002,37.4292206
158.6,37.67840004,37.54997221
158.7,37.75840006,37.66632637
158.8,37.83840008,37.76892692
158.9,37.9184,37.85907211
159,37.99840002,37.93975865
159.1,37.94119997,38.00565688
159.2,37.88119996,38.06680627
159.3,37.82119994,38.12016861
159.4,37.7612,38.19500327
159.5,37.70119998,38.23195938
159.6,37.64119997,38.25868082
159.7,37.58119996,38.23094665
159.8,37.52119994,38.18092998
159.9,37.4612,38.10244217
160,37.40119998,37.93708651
160.1,37.17459989,37.64106424
160.2,36.94459983,37.36347611
160.3,36.71459978,37.04821929
160.4,36.4846,36.71913565
160.5,36.25459994,36.42168337
160.6,36.02459989,36.09489118
160.7,35.79459983,35.95310407
160.8,35.56459978,35.70199334
160.9,35.3346,35.43964985
161,35.10459994,35.1707834
161.1,34.6981998,34.91095831
161.2,34.2881997,34.6309811
161.3,33.8781996,34.3198899
161.4,33.46819999,34.01348898
161.5,33.05819989,33.65874545
161.6,32.6481998,33.23685912
161.7,32.2381997,32.74055298
161.8,31.8281996,32.24015931
161.9,31.41819999,31.7426135
162,31.00819989,31.0344808
162.1,30.61779981,30.6473543
162.2,30.22779971,30.27206088
162.3,29.83779962,29.98425759
162.4,29.44779999,29.70886818
162.5,29.0577999,29.41929811
162.6,28.66779981,29.1160818
162.7,28.27779971,28.76325879
162.8,27.88779962,28.3514534
162.9,27.49779999,27.94147336
163,27.1077999,27.53531729
163.1,26.92359991,27.17747456
163.2,26.74359987,26.87995882
163.3,26.56359982,26.75306006
163.4,26.3836,26.53678481
163.5,26.20359995,26.35489358
163.6,26.02359991,26.18040139
163.7,25.84359987,26.01637569
163.8,25.66359982,25.84679829
163.9,25.4836,25.66871639
164,25.30359995,25.48210315
164.1,25.28039999,25.31438527
164.2,25.26039999,25.21304148
164.3,25.24039998,25.11104124
164.4,25.2204,24.99665641
164.5,25.20039999,24.87743244
164.6,25.18039999,24.69052393
164.7,25.16039999,24.55822964
164.8,25.14039998,24.42248474
164.9,25.1204,24.28690091
165,25.10039999,24.14343974
165.1,25.17840004,24.01379563
165.2,25.25840006,23.92563685
165.3,25.33840008,23.86471442
165.4,25.4184,23.84809344
165.5,25.49840002,23.9739209
165.6,25.57840004,24.16538548
165.7,25.65840006,24.42223827
165.8,25.73840008,24.71774075
165.9,25.8184,24.85793433
166,25.89840002,25.15682641
166.1,26.08620009,25.50019076
166.2,26.27620014,25.7898072
166.3,26.46620018,25.99645297
166.4,26.6562,26.12842514
166.5,26.84620005,26.28999344
166.6,27.03620009,26.46573264
166.7,27.22620014,26.61283719
166.8,27.41620018,26.75517093
166.9,27.6062,26.90893511
167,27.79620005,27.06054692
167.1,27.93720007,27.23254268
167.2,28.0772001,27.49939343
167.3,28.21720014,27.67483979
167.4,28.3572,27.85656508
167.5,28.49720004,28.0424267
167.6,28.63720007,28.22419835
167.7,28.7772001,28.3970775
167.8,28.91720014,28.56734064
167.9,29.0572,28.72978012
168,29.19720004,28.88923755
168.1,29.23920002,29.03973658
168.2,29.27920003,29.18058417
168.3,29.31920004,29.30620909
168.4,29.3592,29.42046214
168.5,29.39920001,29.4766406
168.6,29.43920002,29.58781642
168.7,29.47920003,29.68707618
168.8,29.51920004,29.7786758
168.9,29.5592,29.86149029
169,29.59920001,29.93255467
169.1,29.5902,29.99162246
169.2,29.58019999,30.03964784
169.3,29.57019999,30.08252659
169.4,29.5602,30.11699602
169.5,29.5502,30.14642865
169.6,29.5402,30.16992155
169.7,29.53019999,30.19096681
169.8,29.52019999,30.19429052
169.9,29.5102,30.18988331
170,29.5002,30.17693989
170.1,29.47059999,30.16088751
170.2,29.44059998,30.13935418
170.3,29.41059997,30.11580271
170.4,29.3806,30.0883321
170.5,29.35059999,30.05708388
170.6,29.32059999,30.02224352
170.7,29.29059998,29.98094609
170.8,29.26059997,29.93270841
170.9,29.2306,29.87580517
171,29.20059999,29.81851392
171.1,29.11179996,29.79030877
171.2,29.02179993,29.73075292
171.3,28.93179991,29.66120885
171.4,28.8418,29.40747479
171.5,28.75179998,29.1632433
171.6,28.66179996,28.92744554
171.7,28.57179993,28.68935633
171.8,28.48179991,28.48569262
171.9,28.3918,28.30288139
172,28.30179998,28.12310347
172.1,28.08439989,27.96316531
172.2,27.86439984,27.79434928
172.3,27.64439979,27.52093896
172.4,27.4244,27.3285129
172.5,27.20439994,27.10423342
172.6,26.98439989,26.85475038
172.7,26.76439984,26.60998935
172.8,26.54439979,26.36654364
172.9,26.3244,26.12559438
173,26.10439994,25.88347621
173.1,25.85499988,25.64332981
173.2,25.60499982,25.40359582
173.3,25.35499976,25.16175828
173.4,25.105,24.91912276
173.5,24.85499994,24.67607239
173.6,24.60499988,24.55422752
173.7,24.35499982,24.30784368
173.8,24.10499976,24.06300944
173.9,23.855,23.81394125
174,23.60499994,23.56693025
174.1,23.34519987,23.320788
174.2,23.08519981,23.07346219
174.3,22.82519975,22.82711496
174.4,22.5652,22.57864465
174.5,22.30519993,22.32646994
174.6,22.04519987,22.06922914
174.7,21.78519981,21.8117736
174.8,21.52519975,21.55387147
174.9,21.2652,21.1661837
175,21.00519993,20.91330863
175.1,20.7941999,20.65848618
175.2,20.58419985,20.40860415
175.3,20.3741998,20.20015986
175.4,20.1642,20.00233827
175.5,19.95419995,19.80805024
175.6,19.7441999,19.61954942
175.7,19.53419985,19.43560833
175.8,19.3241998,19.2511743
175.9,19.1142,19.06424626
176,18.90419995,18.87778188
176.1,18.72359991,18.6885087
176.2,18.54359987,18.59387944
176.3,18.36359982,18.3993181
176.4,18.1836,18.19292002
176.5,18.00359995,17.98581913
176.6,17.82359991,17.77719182
176.7,17.64359987,17.56704054
176.8,17.46359982,17.34225957
176.9,17.2836,17.12470682
177,17.10359995,16.92472798
177.1,16.96279993,16.72260533
177.2,16.8227999,16.52369658
177.3,16.68279986,16.33267613
177.4,16.5428,16.1528006
177.5,16.40279996,15.90485984
177.6,16.26279993,15.75450357
177.7,16.1227999,15.60058688
177.8,15.98279986,15.45429983
177.9,15.8428,15.3131411
178,15.70279996,15.17012162
178.1,15.58239994,15.03452193
178.2,15.46239991,14.89860621
178.3,15.34239988,14.76121776
178.4,15.2224,14.62783875
178.5,15.10239997,14.4931981
